dateTime_UTC,Wtemp_Inst,Flow_Inst,GH_Inst,SpecCond_Inst,DO_Inst,DO_percentsat,pH_Inst,nitrateNitrite,PAR,barom.pressure
3/20/2018 8:00,8.1,92.595936,1.740408,802,10.5,89,8.4,1.38,0.17,96.43385
3/20/2018 8:15,8.1,93.162272,1.743456,789,10.5,89,8.4,1.4,0.18,96.44366
3/20/2018 8:30,8,94.294944,1.749552,774,10.5,89,8.4,1.47,0.16,96.44366
3/20/2018 8:45,8,94.294944,1.749552,762,10.5,88,8.4,1.45,0.23,96.44366
3/20/2018 9:00,7.9,94.294944,1.749552,759,10.4,88,8.4,1.42,0.21,96.45348
3/20/2018 9:15,7.9,94.86128,1.7526,753,10.4,88,8.4,1.45,0.21,96.45348
3/20/2018 9:30,8,94.86128,1.7526,769,10.4,88,8.4,1.47,0.2,96.45348
3/20/2018 9:45,7.9,94.86128,1.7526,761,10.4,88,8.4,1.42,0.21,96.46329
3/20/2018 10:00,7.9,94.294944,1.749552,764,10.4,88,8.4,1.42,0.2,96.46329
3/20/2018 10:15,7.9,94.86128,1.7526,762,10.4,88,8.4,1.38,0.22,96.47311
3/20/2018 10:30,8,94.294944,1.749552,777,10.4,88,8.4,1.45,0.21,96.49273
3/20/2018 10:45,7.9,94.294944,1.749552,778,10.4,87,8.4,1.29,0.21,96.50582
3/20/2018 11:00,7.9,94.294944,1.749552,784,10.4,87,8.4,1.27,0.17,96.51237
3/20/2018 11:15,7.9,93.728608,1.746504,778,10.3,87,8.4,1.31,0.19,96.53199
3/20/2018 11:30,7.9,93.162272,1.743456,782,10.3,87,8.4,1.31,0.17,96.55161
3/20/2018 11:45,7.9,92.595936,1.740408,796,10.3,87,8.4,1.31,0.19,96.56143
3/20/2018 12:00,7.8,92.312768,1.73736,785,10.4,87,8.4,1.4,0.31,96.58433
3/20/2018 12:15,7.8,92.312768,1.73736,787,10.3,87,8.4,1.42,1.6,96.60886
3/20/2018 12:30,7.8,91.746432,1.734312,800,10.3,87,8.4,1.33,10.45,96.62194
3/20/2018 12:45,7.8,91.180096,1.731264,803,10.4,87,8.4,1.4,34.92,96.63339
3/20/2018 13:00,7.8,90.61376,1.728216,795,10.3,87,8.4,1.31,77.84,96.63994
3/20/2018 13:15,7.8,89.481088,1.72212,812,10.3,87,8.4,1.22,182.22,96.64157
3/20/2018 13:30,7.8,89.19792,1.719072,811,10.3,87,8.4,1.33,202.54,96.64648
3/20/2018 13:45,7.8,88.631584,1.716024,824,10.3,87,8.4,1.22,302.89,96.63994
3/20/2018 14:00,7.8,88.065248,1.712976,831,10.3,87,8.4,1.2,259.86,96.64975
3/20/2018 14:15,7.9,87.498912,1.709928,843,10.3,87,8.4,1.27,333.99,96.65956
3/20/2018 14:30,7.9,87.215744,1.70688,844,10.3,87,8.4,1.22,345.24,96.67919
3/20/2018 14:45,8,86.083072,1.700784,850,10.3,87,8.4,1.22,333.89,96.69882
3/20/2018 15:00,8,85.516736,1.697736,848,10.3,87,8.4,1.2,371.48,96.71845
3/20/2018 15:15,8,85.233568,1.694688,854,10.3,87,8.4,1.17,391.88,96.73807
3/20/2018 15:30,8.1,84.667232,1.69164,862,10.3,87,8.4,1.2,451.69,96.73807
3/20/2018 15:45,8.1,84.667232,1.69164,853,10.3,88,8.4,1.2,703.25,96.72825
3/20/2018 16:00,8.2,83.53456,1.685544,863,10.3,88,8.4,1.2,944.31,96.72825
3/20/2018 16:15,8.3,83.251392,1.682496,865,10.3,88,8.4,1.22,1016.97,96.72662
3/20/2018 16:30,8.3,82.11872,1.6764,865,10.3,88,8.4,1.22,939.92,96.73807
3/20/2018 16:45,8.4,82.11872,1.6764,867,10.4,88,8.4,1.2,839.32,96.74134
3/20/2018 17:00,8.5,81.552384,1.673352,869,10.4,89,8.4,1.17,926.02,96.74788
3/20/2018 17:15,8.6,81.269216,1.670304,868,10.4,89,8.4,1.2,744.95,96.7626
3/20/2018 17:30,8.7,80.70288,1.667256,875,10.4,90,8.4,1.17,232.88,96.7577
3/20/2018 17:45,8.8,80.136544,1.664208,872,10.4,90,8.4,1.2,245.51,96.76751
3/20/2018 18:00,8.8,79.853376,1.66116,880,10.4,90,8.5,1.2,372.18,96.76751
3/20/2018 18:15,8.8,79.28704,1.658112,882,10.5,90,8.5,1.2,253.17,96.77732
3/20/2018 18:30,8.9,79.28704,1.658112,881,10.5,90,8.5,1.17,209.19,96.77405
3/20/2018 18:45,8.9,78.437536,1.652016,884,10.5,91,8.5,1.08,214.47,96.77569
3/20/2018 19:00,8.9,77.8712,1.648968,887,10.5,91,8.5,1.15,246.77,96.76751
3/20/2018 19:15,9,77.8712,1.648968,890,10.6,91,8.5,1.17,231.75,96.74788
3/20/2018 19:30,9,77.304864,1.64592,891,10.6,92,8.5,1.13,309.21,96.72825
3/20/2018 19:45,9,76.45536,1.639824,890,10.6,92,8.5,1.13,279.94,96.71845
3/20/2018 20:00,9,76.45536,1.639824,893,10.6,92,8.5,1.08,246.23,96.71845
3/20/2018 20:15,9,75.605856,1.633728,899,10.6,92,8.5,1.13,192.04,96.72662
3/20/2018 20:30,9,75.889024,1.636776,902,10.7,92,8.5,1.08,396.7,96.71845
3/20/2018 20:45,9,75.03952,1.63068,900,10.7,93,8.5,1.15,311.49,96.71027
3/20/2018 21:00,9,75.03952,1.63068,905,10.7,93,8.5,1.08,425.76,96.71845
3/20/2018 21:15,9,74.473184,1.627632,905,10.7,93,8.5,1.08,416.95,96.70863
3/20/2018 21:30,9,74.473184,1.627632,907,10.7,94,8.5,0.97,902.79,96.69554
3/20/2018 21:45,9,73.62368,1.621536,912,10.8,94,8.5,1.04,757.76,96.689
3/20/2018 22:00,9.1,73.62368,1.621536,914,10.8,94,8.6,1.06,296.37,96.70863
3/20/2018 22:15,9.1,73.340512,1.618488,914,10.9,95,8.6,1.08,202.86,96.71517
3/20/2018 22:30,9.1,72.774176,1.61544,922,11,95,8.6,1.02,84.47,96.72825
3/20/2018 22:45,9.1,72.774176,1.61544,921,11,95,8.6,1.04,85.69,96.72662
3/20/2018 23:00,9.1,72.20784,1.612392,927,11,96,8.6,1.02,91.62,96.7348
3/20/2018 23:15,9.1,72.774176,1.61544,928,11,96,8.6,0.97,71.97,96.74788
3/20/2018 23:30,9,71.924672,1.609344,927,11,96,8.6,0.9,35.25,96.75933
3/20/2018 23:45,9,71.358336,1.606296,929,11.1,96,8.6,0.93,16.75,96.77732
3/21/2018 0:00,9,71.358336,1.606296,930,11.1,96,8.6,0.93,9.92,96.79694
3/21/2018 0:15,8.9,71.358336,1.606296,939,11.1,96,8.6,0.84,8.81,96.79694
3/21/2018 0:30,8.9,71.075168,1.603248,936,11.1,96,8.6,0.9,2.18,96.79694
3/21/2018 0:45,8.8,70.508832,1.6002,939,11.2,96,8.6,0.88,0.36,96.80676
3/21/2018 1:00,8.8,70.508832,1.6002,938,11.2,96,8.6,0.81,0.2,96.81658
3/21/2018 1:15,8.7,69.942496,1.597152,938,11.2,96,8.6,0.84,0.2,96.8362
3/21/2018 1:30,8.7,69.942496,1.597152,939,11.2,96,8.6,0.84,0.17,96.8362
3/21/2018 1:45,8.6,69.659328,1.594104,943,11.2,96,8.6,0.84,0.15,96.85583
3/21/2018 2:00,8.6,69.659328,1.594104,952,11.2,97,8.6,0.77,0.19,96.86564
3/21/2018 2:15,8.6,69.659328,1.594104,955,11.3,96,8.6,0.81,0.21,96.87545
3/21/2018 2:30,8.6,69.092992,1.591056,952,11.3,97,8.6,0.79,0.21,96.88527
3/21/2018 2:45,8.5,68.809824,1.588008,952,11.3,97,8.6,0.79,0.22,96.89508
3/21/2018 3:00,8.5,68.809824,1.588008,958,11.3,96,8.6,0.77,0.18,96.9147
3/21/2018 3:15,8.4,68.809824,1.588008,955,11.3,96,8.6,0.7,0.23,96.9147
3/21/2018 3:30,8.4,68.243488,1.58496,956,11.3,96,8.6,0.7,0.22,96.92942
3/21/2018 3:45,8.4,68.243488,1.58496,957,11.3,96,8.6,0.77,0.25,96.93269
3/21/2018 4:00,8.4,68.243488,1.58496,956,11.2,96,8.6,0.79,0.17,96.94087
3/21/2018 4:15,8.4,67.96032,1.581912,958,11.2,96,8.6,0.68,0.19,96.95395
3/21/2018 4:30,8.3,67.96032,1.581912,958,11.2,96,8.6,0.79,0.17,96.95395
3/21/2018 4:45,8.3,67.96032,1.581912,958,11.2,96,8.6,0.77,0.15,96.97358
3/21/2018 5:00,8.3,67.96032,1.581912,961,11.2,96,8.6,0.72,0.22,96.97358
3/21/2018 5:15,8.2,67.110816,1.575816,957,11.2,96,8.6,0.72,0.19,96.99321
3/21/2018 5:30,8.2,67.110816,1.575816,961,11.2,96,8.6,0.7,0.19,96.99321
3/21/2018 5:45,8.2,67.110816,1.575816,961,11.2,95,8.6,0.66,0.2,97.00302
3/21/2018 6:00,8.2,67.110816,1.575816,960,11.2,96,8.6,0.7,0.22,97.00302
3/21/2018 6:15,8.1,67.110816,1.575816,963,11.2,95,8.6,0.72,0.2,97.01283
3/21/2018 6:30,8.1,67.110816,1.575816,961,11.2,95,8.6,0.79,0.21,97.03246
3/21/2018 6:45,8.1,66.261312,1.56972,963,11.2,95,8.6,0.7,0.22,97.02919
3/21/2018 7:00,8.1,66.54448,1.572768,966,11.2,95,8.7,0.72,0.23,97.03246
3/21/2018 7:15,8,66.54448,1.572768,964,11.2,95,8.7,0.7,0.22,97.03246
3/21/2018 7:30,8,66.54448,1.572768,964,11.2,95,8.6,0.68,0.19,97.05208
3/21/2018 7:45,8,66.261312,1.56972,966,11.2,95,8.7,0.63,0.22,97.06189
3/21/2018 8:00,7.9,65.694976,1.566672,969,11.2,95,8.7,0.68,0.21,97.08152
3/21/2018 8:15,7.9,65.694976,1.566672,967,11.2,94,8.7,0.66,0.22,97.09133
3/21/2018 8:30,7.9,65.694976,1.566672,968,11.2,94,8.7,0.68,0.21,97.07171
3/21/2018 8:45,7.8,65.411808,1.563624,969,11.2,94,8.7,0.59,0.21,97.07171
3/21/2018 9:00,7.8,65.411808,1.563624,970,11.2,94,8.7,0.59,0.18,97.08152
3/21/2018 9:15,7.8,65.411808,1.563624,970,11.2,94,8.7,0.66,0.2,97.07171
3/21/2018 9:30,7.8,64.845472,1.560576,971,11.2,94,8.7,0.59,0.18,97.09133
3/21/2018 9:45,7.7,64.845472,1.560576,971,11.1,94,8.7,0.68,0.22,97.12077
3/21/2018 10:00,7.7,64.562304,1.557528,973,11.2,94,8.7,0.63,0.21,97.13058
3/21/2018 10:15,7.6,64.562304,1.557528,975,11.1,93,8.7,0.66,0.2,97.1502
3/21/2018 10:30,7.6,64.562304,1.557528,976,11.1,93,8.7,0.56,0.19,97.16983
3/21/2018 10:45,7.5,64.562304,1.557528,976,11.1,93,8.7,0.68,0.24,97.17964
3/21/2018 11:00,7.4,63.995968,1.55448,977,11.1,93,8.7,0.66,0.28,97.18945
3/21/2018 11:15,7.4,63.7128,1.551432,977,11.1,93,8.7,0.56,0.15,97.18945
3/21/2018 11:30,7.3,63.995968,1.55448,979,11.1,92,8.7,0.68,0.2,97.22543
3/21/2018 11:45,7.3,63.146464,1.548384,981,11.1,92,8.7,0.59,0.18,97.25814
3/21/2018 12:00,7.2,63.7128,1.551432,979,11.1,92,8.7,0.68,0.36,97.28757
3/21/2018 12:15,7.2,63.146464,1.548384,980,11.1,92,8.7,0.59,4.27,97.27777
3/21/2018 12:30,7.1,62.863296,1.545336,982,11.1,92,8.6,0.59,25.59,97.28757
3/21/2018 12:45,7.1,62.863296,1.545336,983,11.1,92,8.6,0.59,68.49,97.31702
3/21/2018 13:00,7,62.863296,1.545336,984,11.1,92,8.6,0.63,135.13,97.36607
3/21/2018 13:15,7,62.29696,1.542288,984,11.1,92,8.6,0.56,221.91,97.40532
3/21/2018 13:30,7,62.863296,1.545336,985,11.1,92,8.6,0.59,328.84,97.40532
3/21/2018 13:45,7,62.29696,1.542288,986,11.2,92,8.6,0.56,443.98,97.42494
3/21/2018 14:00,7,62.29696,1.542288,987,11.2,93,8.7,0.54,547.91,97.44457
3/21/2018 14:15,7,62.013792,1.53924,988,11.3,93,8.7,0.56,652.36,97.46419
3/21/2018 14:30,7,62.013792,1.53924,988,11.3,94,8.7,0.56,747.52,97.474
3/21/2018 14:45,7.1,62.013792,1.53924,989,11.4,94,8.7,0.66,874.76,97.48382
3/21/2018 15:00,7.2,61.447456,1.536192,990,11.5,95,8.7,0.47,996.83,97.51325
3/21/2018 15:15,7.2,61.164288,1.533144,992,11.5,96,8.7,0.54,1065.69,97.51325
3/21/2018 15:30,7.3,61.447456,1.536192,992,11.6,97,8.7,0.56,1182.77,97.54268
3/21/2018 15:45,7.5,61.164288,1.533144,993,11.7,98,8.7,0.54,1199.61,97.56231
3/21/2018 16:00,7.6,61.164288,1.533144,993,11.8,99,8.7,0.52,1345.46,97.57212
3/21/2018 16:15,7.7,61.164288,1.533144,994,11.8,100,8.7,0.52,1453.44,97.58193
3/21/2018 16:30,7.9,60.597952,1.530096,995,11.9,101,8.7,0.52,1555.29,97.59174
3/21/2018 16:45,8.1,61.164288,1.533144,995,12,102,8.7,0.54,1138.66,97.57212
3/21/2018 17:00,8.3,60.314784,1.527048,995,12.1,103,8.7,0.45,1573.46,97.57048
3/21/2018 17:15,8.4,60.597952,1.530096,996,12.2,104,8.7,0.52,1568.88,97.56231
3/21/2018 17:30,8.6,60.314784,1.527048,997,12.3,105,8.7,0.52,1721.23,97.5525
3/21/2018 17:45,8.8,60.314784,1.527048,997,12.3,107,8.7,0.52,1684.57,97.53287
3/21/2018 18:00,9,60.314784,1.527048,997,12.4,108,8.7,0.47,1733.34,97.52306
3/21/2018 18:15,9.3,59.748448,1.524,998,12.5,109,8.7,0.47,1736.8,97.52306
3/21/2018 18:30,9.5,59.748448,1.524,998,12.6,110,8.7,0.45,1734.17,97.50344
3/21/2018 18:45,9.7,59.748448,1.524,999,12.7,112,8.7,0.52,1753.67,97.49853
3/21/2018 19:00,9.9,59.748448,1.524,1000,12.8,113,8.7,0.54,1739.3,97.48382
3/21/2018 19:15,10.1,59.46528,1.520952,1000,12.8,114,8.7,0.47,1719.58,97.48382
3/21/2018 19:30,10.3,59.46528,1.520952,1000,13,116,8.7,0.45,1709.25,97.44457
3/21/2018 19:45,10.6,59.46528,1.520952,1000,13,117,8.7,0.47,1629.42,97.44457
3/21/2018 20:00,10.7,59.182112,1.517904,1000,13.1,118,8.7,0.47,1317.38,97.45275
3/21/2018 20:15,10.9,58.615776,1.514856,1000,13.1,119,8.7,0.52,1511.19,97.42985
3/21/2018 20:30,11,59.182112,1.517904,1000,13.2,120,8.7,0.45,1486.99,97.42658
3/21/2018 20:45,11.2,58.332608,1.511808,1000,13.3,122,8.8,0.47,1365.21,97.40532
3/21/2018 21:00,11.3,58.332608,1.511808,1010,13.4,123,8.8,0.47,1252.24,97.40532
3/21/2018 21:15,11.5,58.332608,1.511808,1010,13.4,124,8.8,0.43,1158.04,97.39551
3/21/2018 21:30,11.6,57.766272,1.50876,1010,13.5,125,8.8,0.43,1075.64,NA
3/21/2018 21:45,11.8,57.483104,1.505712,1010,13.5,126,8.8,0.43,1002.92,NA
3/21/2018 22:00,11.9,56.6336,1.499616,1010,13.6,126,8.8,0.47,925.41,NA
3/21/2018 22:15,11.9,56.916768,1.502664,1010,13.6,127,8.8,0.45,837.99,NA
3/21/2018 22:30,12,56.6336,1.499616,1010,13.6,127,8.8,0.47,746.27,97.38406
3/21/2018 22:45,12,56.350432,1.496568,1010,13.7,127,8.8,0.38,648.08,97.39551
3/21/2018 23:00,12.1,55.784096,1.49352,1010,13.7,128,8.8,0.45,537.91,97.39551
3/21/2018 23:15,12.1,55.21776,1.487424,1020,13.7,127,8.8,0.43,439.84,97.40532
3/21/2018 23:30,12,55.21776,1.487424,1020,13.6,127,8.8,0.45,316.44,97.40532
3/21/2018 23:45,12,54.368256,1.481328,1020,13.6,127,8.8,0.47,199.89,97.40532
3/22/2018 0:00,12,54.368256,1.481328,1020,13.6,126,8.8,0.45,108.14,97.41513
3/22/2018 0:15,11.9,53.80192,1.47828,1020,13.5,125,8.8,0.43,51.04,97.42494
3/22/2018 0:30,11.9,53.518752,1.475232,1020,13.4,124,8.8,0.47,14.97,97.42494
3/22/2018 0:45,11.8,53.235584,1.472184,1020,13.3,124,8.8,0.45,1.93,97.43312
3/22/2018 1:00,11.8,52.669248,1.469136,1020,13.2,122,8.8,0.45,0.28,97.44457
3/22/2018 1:15,11.7,52.38608,1.466088,1020,13.1,121,8.8,0.45,0.23,97.45438
3/22/2018 1:30,11.6,52.102912,1.46304,1020,13,120,8.8,0.41,0.17,97.46419
3/22/2018 1:45,11.5,51.536576,1.459992,1020,12.9,119,8.8,0.41,0.21,97.474
3/22/2018 2:00,11.4,51.536576,1.459992,1020,12.9,118,8.8,0.41,0.24,97.49363
3/22/2018 2:15,11.3,51.253408,1.456944,1020,12.8,117,8.8,0.45,0.14,97.50344
3/22/2018 2:30,11.2,50.97024,1.453896,1020,12.7,116,8.8,0.43,0.27,97.53287
3/22/2018 2:45,11.1,50.403904,1.450848,1020,12.7,115,8.8,0.45,0.18,97.54268
3/22/2018 3:00,11,50.403904,1.450848,1020,12.6,115,8.8,0.41,0.21,97.54268
3/22/2018 3:15,10.9,50.120736,1.4478,1020,12.6,114,8.8,0.41,0.16,97.56231
3/22/2018 3:30,10.8,50.120736,1.4478,1020,12.5,113,8.8,0.41,0.12,97.5525
3/22/2018 3:45,10.7,50.120736,1.4478,1020,12.4,112,8.8,0.41,0.15,97.57212
3/22/2018 4:00,10.6,50.120736,1.4478,1020,12.4,112,8.8,0.34,0.17,97.57212
3/22/2018 4:15,10.5,50.120736,1.4478,1020,12.4,111,8.8,0.41,0.18,97.59174
3/22/2018 4:30,10.4,50.120736,1.4478,1020,12.3,110,8.8,0.38,0.19,97.59174
3/22/2018 4:45,10.3,50.403904,1.450848,1020,12.3,110,8.8,0.43,0.21,97.58193
3/22/2018 5:00,10.2,50.403904,1.450848,1020,12.2,109,8.8,0.41,0.2,97.56231
3/22/2018 5:15,10.1,50.97024,1.453896,1020,12.2,109,8.8,0.43,0.18,97.5525
3/22/2018 5:30,10,50.97024,1.453896,1020,12.2,108,8.8,0.41,0.21,97.5525
3/22/2018 5:45,10,51.253408,1.456944,1020,12.1,108,8.8,0.43,0.28,97.57212
3/22/2018 6:00,9.9,51.536576,1.459992,1020,12.1,107,8.8,0.41,0.2,97.57212
3/22/2018 6:15,9.8,51.536576,1.459992,1020,12.1,107,8.8,0.43,0.19,97.58193
3/22/2018 6:30,9.7,52.102912,1.46304,1020,12,106,8.8,0.47,0.18,97.57212
3/22/2018 6:45,9.7,52.38608,1.466088,1020,12,106,8.8,0.43,0.2,97.58193
3/22/2018 7:00,9.6,52.669248,1.469136,1020,12,106,8.8,0.47,0.19,97.58193
3/22/2018 7:15,9.6,53.235584,1.472184,1020,12,105,8.8,0.43,0.21,97.5852
3/22/2018 7:30,9.5,53.235584,1.472184,1020,12,105,8.8,0.43,0.2,97.56231
3/22/2018 7:45,9.5,53.80192,1.47828,1020,11.9,105,8.8,0.41,0.23,97.56231
3/22/2018 8:00,9.4,54.368256,1.481328,1020,11.9,104,8.8,0.41,0.2,97.58193
3/22/2018 8:15,9.4,54.368256,1.481328,1020,11.9,104,8.7,0.45,0.18,97.56558
3/22/2018 8:30,9.4,54.651424,1.484376,1020,11.8,104,8.7,0.41,0.21,97.56558
3/22/2018 8:45,9.4,55.21776,1.487424,1020,11.8,104,8.7,0.41,0.2,97.54268
3/22/2018 9:00,9.5,55.500928,1.490472,1020,11.8,104,8.7,0.41,0.23,97.51325
3/22/2018 9:15,9.5,55.500928,1.490472,1020,11.8,103,8.7,0.41,0.19,97.57048
3/22/2018 9:30,9.5,55.500928,1.490472,1010,11.7,103,8.7,0.38,0.19,97.59174
3/22/2018 9:45,9.5,55.784096,1.49352,1010,11.7,103,8.7,0.41,0.14,97.60155
3/22/2018 10:00,9.5,55.784096,1.49352,1010,11.7,103,8.7,0.45,0.21,97.61136
3/22/2018 10:15,9.6,56.350432,1.496568,1010,11.6,102,8.7,0.41,0.21,97.60482
3/22/2018 10:30,9.6,56.350432,1.496568,1010,11.6,102,8.7,0.43,0.24,97.62935
3/22/2018 10:45,9.6,56.350432,1.496568,1010,11.6,102,8.7,0.41,0.21,97.58193
3/22/2018 11:00,9.6,56.350432,1.496568,1010,11.6,102,8.7,0.54,0.22,97.62118
3/22/2018 11:15,9.6,56.6336,1.499616,1010,11.6,102,8.7,0.41,0.19,97.60155
3/22/2018 11:30,9.6,56.6336,1.499616,1010,11.5,102,8.7,0.45,0.2,97.62935
3/22/2018 11:45,9.6,56.6336,1.499616,1010,11.5,101,8.7,0.54,0.24,97.63099
3/22/2018 12:00,9.6,56.350432,1.496568,1010,11.5,101,8.7,0.43,0,97.61136
3/22/2018 12:15,9.6,56.6336,1.499616,1010,11.5,101,8.7,0.45,2.79,97.61954
3/22/2018 12:30,9.5,56.350432,1.496568,1010,11.4,100,8.7,0.45,14.09,97.63099
3/22/2018 12:45,9.5,55.784096,1.49352,1010,11.4,100,8.7,0.52,48.74,97.63099
3/22/2018 13:00,9.4,55.784096,1.49352,1010,11.4,100,8.7,0.45,101.85,97.63262
3/22/2018 13:15,9.4,55.784096,1.49352,1010,11.5,101,8.7,0.47,157.53,97.66042
3/22/2018 13:30,9.4,55.784096,1.49352,1010,11.6,101,8.7,0.45,221.99,97.65061
3/22/2018 13:45,9.4,55.500928,1.490472,1010,11.7,102,8.7,0.45,412.88,97.63753
3/22/2018 14:00,9.3,55.500928,1.490472,1010,11.8,103,8.7,0.43,271.52,97.65061
3/22/2018 14:15,9.3,55.21776,1.487424,1010,11.9,105,8.7,0.43,337.29,97.67023
3/22/2018 14:30,9.4,55.21776,1.487424,1000,12.1,106,8.7,0.45,887.67,97.67023
3/22/2018 14:45,9.4,55.21776,1.487424,1000,12.2,107,8.8,0.43,768.94,97.68004
3/22/2018 15:00,9.4,55.21776,1.487424,1000,12.4,109,8.8,0.41,853.82,97.68986
3/22/2018 15:15,9.5,54.651424,1.484376,1000,12.6,111,8.8,0.38,762.64,97.67677
3/22/2018 15:30,9.6,54.651424,1.484376,1000,12.8,112,8.8,0.38,1012.87,97.67023
3/22/2018 15:45,9.6,54.368256,1.481328,999,12.9,114,8.8,0.45,1194.64,97.65715
3/22/2018 16:00,9.7,54.368256,1.481328,998,13,115,8.8,0.38,1149.18,97.66042
3/22/2018 16:15,9.8,53.80192,1.47828,996,13.2,116,8.8,0.43,1407.66,97.65061
3/22/2018 16:30,9.9,54.368256,1.481328,996,13.3,118,8.8,0.41,1452.29,97.62935
3/22/2018 16:45,10,53.80192,1.47828,997,13.4,120,8.8,0.38,1436.8,97.58193
3/22/2018 17:00,10.2,53.80192,1.47828,998,13.6,121,8.8,0.43,1498.82,97.54595
3/22/2018 17:15,10.4,53.518752,1.475232,998,13.7,122,8.8,0.38,1568.86,97.52306
3/22/2018 17:30,10.5,53.518752,1.475232,998,13.8,124,8.8,0.38,1615.89,97.49853
3/22/2018 17:45,10.6,53.80192,1.47828,996,13.9,125,8.8,0.38,1656.17,97.46092
3/22/2018 18:00,10.8,53.235584,1.472184,996,14,127,8.8,0.34,1667.1,97.43966
3/22/2018 18:15,11,53.518752,1.475232,996,14.1,128,8.8,0.38,1683.6,97.43312
3/22/2018 18:30,11.2,53.235584,1.472184,997,14.2,130,8.8,0.38,1689.36,97.40532
3/22/2018 18:45,11.4,53.235584,1.472184,997,14.2,131,8.8,0.41,1678.51,97.40532
3/22/2018 19:00,11.5,53.235584,1.472184,996,14.3,132,8.8,0.38,1668.13,97.3857
3/22/2018 19:15,11.7,53.235584,1.472184,996,14.4,134,8.8,0.38,1639.38,97.3628
3/22/2018 19:30,11.9,52.669248,1.469136,996,14.5,135,8.9,0.32,1599.81,97.33664
3/22/2018 19:45,12.1,53.235584,1.472184,996,14.6,136,8.9,0.34,1552.32,97.28757
3/22/2018 20:00,12.3,52.669248,1.469136,995,14.7,138,8.9,0.32,1503.07,97.27777
3/22/2018 20:15,12.5,52.669248,1.469136,995,14.8,139,8.9,0.34,1472.12,97.24833
3/22/2018 20:30,12.7,52.669248,1.469136,995,14.9,140,8.9,0.32,1406.15,97.2287
3/22/2018 20:45,12.8,52.38608,1.466088,994,14.9,141,8.9,0.34,1348.19,97.20908
3/22/2018 21:00,13,52.38608,1.466088,996,14.9,142,8.9,0.34,1286.98,97.18945
3/22/2018 21:15,13.1,52.38608,1.466088,997,15,143,8.9,0.34,1229.04,97.16983
3/22/2018 21:30,13.2,52.38608,1.466088,997,15,143,8.9,0.34,1113.47,97.1453
3/22/2018 21:45,13.3,52.102912,1.46304,998,15,144,8.9,0.38,1008.43,97.13058
3/22/2018 22:00,13.4,52.102912,1.46304,996,15,144,8.9,0.32,923.03,97.11095
3/22/2018 22:15,13.5,52.102912,1.46304,998,15,144,8.9,0.38,845.52,97.11095
3/22/2018 22:30,13.5,52.102912,1.46304,997,15,144,8.9,0.32,729.63,97.10115
3/22/2018 22:45,13.6,51.536576,1.459992,999,14.9,144,8.9,0.32,604.83,97.10932
3/22/2018 23:00,13.6,52.102912,1.46304,999,14.9,143,8.9,0.34,490.48,97.12077
3/22/2018 23:15,13.6,51.536576,1.459992,999,14.8,142,8.9,0.34,408.34,97.12077
3/22/2018 23:30,13.6,51.536576,1.459992,1000,14.7,142,8.9,0.34,293.59,97.13058
3/22/2018 23:45,13.6,51.536576,1.459992,999,14.6,141,8.9,0.34,183.7,97.13058
3/23/2018 0:00,13.6,51.253408,1.456944,1000,14.5,140,8.9,0.32,103.34,97.1404
3/23/2018 0:15,13.5,51.253408,1.456944,1000,14.4,139,8.9,0.34,46.83,97.1502
3/23/2018 0:30,13.5,51.253408,1.456944,999,14.3,137,8.9,0.34,13.75,97.1502
3/23/2018 0:45,13.4,51.253408,1.456944,999,14.1,135,8.9,0.38,2.48,97.1502
3/23/2018 1:00,13.4,50.97024,1.453896,1000,14,134,8.9,0.34,0.28,97.16002
3/23/2018 1:15,13.3,50.97024,1.453896,1000,13.8,132,8.9,0.32,0.21,97.1502
3/23/2018 1:30,13.2,50.97024,1.453896,1000,13.6,130,8.9,0.38,0.3,97.1502
3/23/2018 1:45,13.1,50.97024,1.453896,1000,13.5,129,8.9,0.38,0.26,97.1502
3/23/2018 2:00,13,50.403904,1.450848,1000,13.4,127,8.9,0.38,0.25,97.16002
3/23/2018 2:15,13,50.97024,1.453896,1000,13.3,126,8.9,0.34,0.21,97.16656
3/23/2018 2:30,12.9,50.403904,1.450848,1000,13.1,124,8.8,0.32,0.21,97.17964
3/23/2018 2:45,12.8,50.403904,1.450848,1000,13,123,8.8,0.32,0.22,97.196
3/23/2018 3:00,12.6,50.403904,1.450848,1000,12.9,122,8.8,0.34,0.18,97.21889
3/23/2018 3:15,12.6,50.403904,1.450848,1000,12.8,120,8.8,0.34,0.18,97.2287
3/23/2018 3:30,12.4,50.403904,1.450848,1000,12.7,119,8.8,0.32,0.19,97.23852
3/23/2018 3:45,12.3,50.120736,1.4478,1000,12.6,118,8.8,0.32,0.21,97.24342
3/23/2018 4:00,12.2,50.120736,1.4478,1010,12.5,117,8.8,0.34,0.2,97.23852
3/23/2018 4:15,12.1,50.120736,1.4478,1010,12.4,116,8.8,0.32,0.19,97.23852
3/23/2018 4:30,12,50.120736,1.4478,1010,12.3,115,8.8,0.29,0.16,97.23852
3/23/2018 4:45,11.9,50.120736,1.4478,1010,12.2,114,8.8,0.29,0.2,97.23852
3/23/2018 5:00,11.8,49.837568,1.444752,1010,12.2,112,8.8,0.32,0.21,97.2287
3/23/2018 5:15,11.7,50.120736,1.4478,1010,12.1,111,8.8,0.34,0.25,97.20908
